"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.A","Answer.B","Answer.C","Answer.E","Answer.check","Approve","Reject"
"3W9XHF7WGKU5VFX8V2GMDHJ0O0ZTK5","3U2Q8YJAS9NM3NLOI7HXV8TAO4NT5X","Perception Study for Charts","View a chart and make comparisons","survey, charts, graphs","$0.20","Tue Mar 15 09:25:41 PDT 2016","31","BatchId:2312260;","180","604800","Sat Mar 26 19:06:13 PDT 2016","","","3S4AW7T80CHZKKYTR3WH8TG6MJRL44","A3H2HWBP6C2FIV","Rejected","Tue Mar 15 11:25:27 PDT 2016","Tue Mar 15 11:26:06 PDT 2016","Tue Mar 22 11:26:06 PDT 2016","","Sat Mar 19 19:06:13 PDT 2016","I'm sorry, but one of the questions asked what percentage the category was of itself, and you answered it incorrectly, which indicates that you misunderstood the directions. We cannot use your survey results in our study.","39","38% (8/21)","38% (8/21)","38% (8/21)","9","25","75","15","20"
"3W9XHF7WGKU5VFX8V2GMDHJ0O0ZTK5","3U2Q8YJAS9NM3NLOI7HXV8TAO4NT5X","Perception Study for Charts","View a chart and make comparisons","survey, charts, graphs","$0.20","Tue Mar 15 09:25:41 PDT 2016","31","BatchId:2312260;","180","604800","Sat Mar 26 19:06:13 PDT 2016","","","3QXNC7EIPJUNKUFJJ56PRHZY5CP908","A2XM6C78S9L8UG","Approved","Tue Mar 15 09:33:26 PDT 2016","Tue Mar 15 09:33:51 PDT 2016","Tue Mar 22 09:33:51 PDT 2016","Sat Mar 19 19:06:31 PDT 2016","","","25","74% (40/54)","74% (40/54)","74% (40/54)","6","30","80","18","100"
"3W9XHF7WGKU5VFX8V2GMDHJ0O0ZTK5","3U2Q8YJAS9NM3NLOI7HXV8TAO4NT5X","Perception Study for Charts","View a chart and make comparisons","survey, charts, graphs","$0.20","Tue Mar 15 09:25:41 PDT 2016","31","BatchId:2312260;","180","604800","Sat Mar 26 19:06:13 PDT 2016","","","3LWJHTCVCDLK9XBV3P0WGJCRLEKQFH","A2HM35CWB7IIFM","Approved","Tue Mar 15 09:49:27 PDT 2016","Tue Mar 15 09:50:16 PDT 2016","Tue Mar 22 09:50:16 PDT 2016","Sat Mar 19 19:06:31 PDT 2016","","","49","100% (57/57)","100% (56/56)","100% (56/56)","10","39","96","20","100"
"3W9XHF7WGKU5VFX8V2GMDHJ0O0ZTK5","3U2Q8YJAS9NM3NLOI7HXV8TAO4NT5X","Perception Study for Charts","View a chart and make comparisons","survey, charts, graphs","$0.20","Tue Mar 15 09:25:41 PDT 2016","31","BatchId:2312260;","180","604800","Sat Mar 26 19:06:13 PDT 2016","","","33PPO7FECWEAUF9GZB0XJHIKIRODIR","AIQB7XXL5K2FR","Approved","Tue Mar 15 10:03:31 PDT 2016","Tue Mar 15 10:05:10 PDT 2016","Tue Mar 22 10:05:10 PDT 2016","Sat Mar 19 19:06:29 PDT 2016","","","99","95% (21/22)","95% (21/22)","95% (21/22)","10","33","96","20","100"
"3W9XHF7WGKU5VFX8V2GMDHJ0O0ZTK5","3U2Q8YJAS9NM3NLOI7HXV8TAO4NT5X","Perception Study for Charts","View a chart and make comparisons","survey, charts, graphs","$0.20","Tue Mar 15 09:25:41 PDT 2016","31","BatchId:2312260;","180","604800","Sat Mar 26 19:06:13 PDT 2016","","","3018Q3ZVOJPPP79N5O3478B5KKBARR","A3F90N8YVKJ4I7","Approved","Tue Mar 15 10:18:01 PDT 2016","Tue Mar 15 10:18:24 PDT 2016","Tue Mar 22 10:18:24 PDT 2016","Sat Mar 19 19:06:29 PDT 2016","","","23","89% (50/56)","89% (50/56)","89% (50/56)","12","45","95","20","100"
"3W9XHF7WGKU5VFX8V2GMDHJ0O0ZTK5","3U2Q8YJAS9NM3NLOI7HXV8TAO4NT5X","Perception Study for Charts","View a chart and make comparisons","survey, charts, graphs","$0.20","Tue Mar 15 09:25:41 PDT 2016","31","BatchId:2312260;","180","604800","Sat Mar 26 19:06:13 PDT 2016","","","320DUZ38G8L91A3DJJM5130H8YUGJH","A15A09BRS1Q8W0","Approved","Tue Mar 15 10:20:46 PDT 2016","Tue Mar 15 10:22:54 PDT 2016","Tue Mar 22 10:22:54 PDT 2016","Sat Mar 19 19:06:29 PDT 2016","","","128","97% (29/30)","97% (29/30)","97% (29/30)","8","28","82","15","100"
"3W9XHF7WGKU5VFX8V2GMDHJ0O0ZTK5","3U2Q8YJAS9NM3NLOI7HXV8TAO4NT5X","Perception Study for Charts","View a chart and make comparisons","survey, charts, graphs","$0.20","Tue Mar 15 09:25:41 PDT 2016","31","BatchId:2312260;","180","604800","Sat Mar 26 19:06:13 PDT 2016","","","3E7TUJ2EGDLHJEGDVHUK6OJHZ13D9A","A2HR7ZIX42FEPG","Approved","Tue Mar 15 10:30:08 PDT 2016","Tue Mar 15 10:30:42 PDT 2016","Tue Mar 22 10:30:42 PDT 2016","Sat Mar 19 19:06:30 PDT 2016","","","34","75% (43/57)","75% (42/56)","75% (42/56)","5","30","100","15","100"
"3W9XHF7WGKU5VFX8V2GMDHJ0O0ZTK5","3U2Q8YJAS9NM3NLOI7HXV8TAO4NT5X","Perception Study for Charts","View a chart and make comparisons","survey, charts, graphs","$0.20","Tue Mar 15 09:25:41 PDT 2016","31","BatchId:2312260;","180","604800","Sat Mar 26 19:06:13 PDT 2016","","","3FTOP5WARGNCQ6SS5HX2GBD11H6J0I","ARX0S1CIDJLOX","Approved","Tue Mar 15 10:32:07 PDT 2016","Tue Mar 15 10:32:54 PDT 2016","Tue Mar 22 10:32:54 PDT 2016","Sat Mar 19 19:06:31 PDT 2016","","","47","86% (18/21)","86% (18/21)","86% (18/21)","10","35","95","20","100"
"3W9XHF7WGKU5VFX8V2GMDHJ0O0ZTK5","3U2Q8YJAS9NM3NLOI7HXV8TAO4NT5X","Perception Study for Charts","View a chart and make comparisons","survey, charts, graphs","$0.20","Tue Mar 15 09:25:41 PDT 2016","31","BatchId:2312260;","180","604800","Sat Mar 26 19:06:13 PDT 2016","","","3WR9XG3T64A05Z9RN9V7POY5RYM47C","A18TCR555RWUZV","Approved","Tue Mar 15 10:37:05 PDT 2016","Tue Mar 15 10:38:25 PDT 2016","Tue Mar 22 10:38:25 PDT 2016","Sat Mar 19 19:06:32 PDT 2016","","","80","100% (56/56)","100% (56/56)","100% (56/56)","15","40","99","25","100"
"3W9XHF7WGKU5VFX8V2GMDHJ0O0ZTK5","3U2Q8YJAS9NM3NLOI7HXV8TAO4NT5X","Perception Study for Charts","View a chart and make comparisons","survey, charts, graphs","$0.20","Tue Mar 15 09:25:41 PDT 2016","31","BatchId:2312260;","180","604800","Sat Mar 26 19:06:13 PDT 2016","","","37FMASSAYDQHFIBWLF9RORUKF6FBIL","ARLSOH5YMGJGN","Approved","Tue Mar 15 10:42:42 PDT 2016","Tue Mar 15 10:43:27 PDT 2016","Tue Mar 22 10:43:27 PDT 2016","Sat Mar 19 19:06:29 PDT 2016","","","45","98% (54/55)","98% (54/55)","98% (54/55)","7","35","95","15","100"
