"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.A","Answer.B","Answer.C","Answer.D","Answer.check","Approve","Reject"
"3OREP8RUT2A0X7785P4MFVLLBCIBGU","3U2Q8YJAS9NM3NLOI7HXV8TAO4NT5X","Perception Study for Charts","View a chart and make comparisons","survey, charts, graphs","$0.20","Tue Mar 15 09:25:27 PDT 2016","31","BatchId:2312257;","180","604800","Sat Mar 26 19:04:41 PDT 2016","","","3PB5A5BD0W5GHF2BIAX8YDV8H3U7G1","A2E3SM3T01ENIR","Rejected","Tue Mar 15 10:10:50 PDT 2016","Tue Mar 15 10:11:56 PDT 2016","Tue Mar 22 10:11:56 PDT 2016","","Sat Mar 19 19:04:41 PDT 2016","I'm sorry, but one of the questions asked what percentage the category was of itself, and you answered it incorrectly, which indicates that you misunderstood the directions. We cannot use your survey results in our study.","66","0% (0/1)","0% (0/1)","0% (0/1)","40","85","60","20","85"
"3OREP8RUT2A0X7785P4MFVLLBCIBGU","3U2Q8YJAS9NM3NLOI7HXV8TAO4NT5X","Perception Study for Charts","View a chart and make comparisons","survey, charts, graphs","$0.20","Tue Mar 15 09:25:27 PDT 2016","31","BatchId:2312257;","180","604800","Sat Mar 26 19:04:41 PDT 2016","","","3X31TUMD7YLISL1A4LDFAV93AYD1L1","A2XM6C78S9L8UG","Approved","Tue Mar 15 09:30:18 PDT 2016","Tue Mar 15 09:31:15 PDT 2016","Tue Mar 22 09:31:15 PDT 2016","Sat Mar 19 19:04:50 PDT 2016","","","57","74% (40/54)","74% (40/54)","74% (40/54)","20","80","50","10","100"
"3OREP8RUT2A0X7785P4MFVLLBCIBGU","3U2Q8YJAS9NM3NLOI7HXV8TAO4NT5X","Perception Study for Charts","View a chart and make comparisons","survey, charts, graphs","$0.20","Tue Mar 15 09:25:27 PDT 2016","31","BatchId:2312257;","180","604800","Sat Mar 26 19:04:41 PDT 2016","","","374TNBHA8CUQ9OSQ8FSK54J7RPAYQM","A2C57JVPIOH7F2","Approved","Tue Mar 15 09:53:33 PDT 2016","Tue Mar 15 09:54:09 PDT 2016","Tue Mar 22 09:54:09 PDT 2016","Sat Mar 19 19:04:48 PDT 2016","","","36","84% (21/25)","84% (21/25)","84% (21/25)","20","75","50","15","100"
"3OREP8RUT2A0X7785P4MFVLLBCIBGU","3U2Q8YJAS9NM3NLOI7HXV8TAO4NT5X","Perception Study for Charts","View a chart and make comparisons","survey, charts, graphs","$0.20","Tue Mar 15 09:25:27 PDT 2016","31","BatchId:2312257;","180","604800","Sat Mar 26 19:04:41 PDT 2016","","","31N2WW6R9SPS2W5T5EO03BJGBM63FR","A3F90N8YVKJ4I7","Approved","Tue Mar 15 09:54:00 PDT 2016","Tue Mar 15 09:54:34 PDT 2016","Tue Mar 22 09:54:34 PDT 2016","Sat Mar 19 19:04:47 PDT 2016","","","34","89% (50/56)","89% (50/56)","89% (50/56)","18","70","63","14","100"
"3OREP8RUT2A0X7785P4MFVLLBCIBGU","3U2Q8YJAS9NM3NLOI7HXV8TAO4NT5X","Perception Study for Charts","View a chart and make comparisons","survey, charts, graphs","$0.20","Tue Mar 15 09:25:27 PDT 2016","31","BatchId:2312257;","180","604800","Sat Mar 26 19:04:41 PDT 2016","","","3VZLGYJEYM9ANB37QFPVDJO2UM1ZXB","A2HM35CWB7IIFM","Approved","Tue Mar 15 10:06:11 PDT 2016","Tue Mar 15 10:06:56 PDT 2016","Tue Mar 22 10:06:56 PDT 2016","Sat Mar 19 19:04:49 PDT 2016","","","45","100% (57/57)","100% (56/56)","100% (56/56)","25","78","65","18","100"
"3OREP8RUT2A0X7785P4MFVLLBCIBGU","3U2Q8YJAS9NM3NLOI7HXV8TAO4NT5X","Perception Study for Charts","View a chart and make comparisons","survey, charts, graphs","$0.20","Tue Mar 15 09:25:27 PDT 2016","31","BatchId:2312257;","180","604800","Sat Mar 26 19:04:41 PDT 2016","","","3TESA3PJ329ZUS5KXJXSU0CV8E0MMY","A15A09BRS1Q8W0","Approved","Tue Mar 15 10:13:16 PDT 2016","Tue Mar 15 10:13:40 PDT 2016","Tue Mar 22 10:13:40 PDT 2016","Sat Mar 19 19:04:49 PDT 2016","","","24","97% (29/30)","97% (29/30)","97% (29/30)","18","65","40","15","100"
"3OREP8RUT2A0X7785P4MFVLLBCIBGU","3U2Q8YJAS9NM3NLOI7HXV8TAO4NT5X","Perception Study for Charts","View a chart and make comparisons","survey, charts, graphs","$0.20","Tue Mar 15 09:25:27 PDT 2016","31","BatchId:2312257;","180","604800","Sat Mar 26 19:04:41 PDT 2016","","","3YJ6NA41JCFFENWCM2CSVCE99PHJPO","AIQB7XXL5K2FR","Approved","Tue Mar 15 10:21:38 PDT 2016","Tue Mar 15 10:22:36 PDT 2016","Tue Mar 22 10:22:36 PDT 2016","Sat Mar 19 19:04:50 PDT 2016","","","58","95% (21/22)","95% (21/22)","95% (21/22)","15","75","60","10","100"
"3OREP8RUT2A0X7785P4MFVLLBCIBGU","3U2Q8YJAS9NM3NLOI7HXV8TAO4NT5X","Perception Study for Charts","View a chart and make comparisons","survey, charts, graphs","$0.20","Tue Mar 15 09:25:27 PDT 2016","31","BatchId:2312257;","180","604800","Sat Mar 26 19:04:41 PDT 2016","","","3GFK2QRXXAGXRXES9MMTMW30KLR5WL","ARLSOH5YMGJGN","Approved","Tue Mar 15 10:40:34 PDT 2016","Tue Mar 15 10:41:18 PDT 2016","Tue Mar 22 10:41:18 PDT 2016","Sat Mar 19 19:04:48 PDT 2016","","","44","98% (54/55)","98% (54/55)","98% (54/55)","25","80","60","15","100"
"3OREP8RUT2A0X7785P4MFVLLBCIBGU","3U2Q8YJAS9NM3NLOI7HXV8TAO4NT5X","Perception Study for Charts","View a chart and make comparisons","survey, charts, graphs","$0.20","Tue Mar 15 09:25:27 PDT 2016","31","BatchId:2312257;","180","604800","Sat Mar 26 19:04:41 PDT 2016","","","37U1UTWH9WLB6JG88QJQBH5AUWD8RN","A2HR7ZIX42FEPG","Approved","Tue Mar 15 10:43:28 PDT 2016","Tue Mar 15 10:43:59 PDT 2016","Tue Mar 22 10:43:59 PDT 2016","Sat Mar 19 19:04:48 PDT 2016","","","31","75% (43/57)","75% (42/56)","75% (42/56)","20","90","45","10","100"
"3OREP8RUT2A0X7785P4MFVLLBCIBGU","3U2Q8YJAS9NM3NLOI7HXV8TAO4NT5X","Perception Study for Charts","View a chart and make comparisons","survey, charts, graphs","$0.20","Tue Mar 15 09:25:27 PDT 2016","31","BatchId:2312257;","180","604800","Sat Mar 26 19:04:41 PDT 2016","","","3KXIR214I5FTJYCLHXECTXHXGI224W","A18TCR555RWUZV","Approved","Tue Mar 15 10:44:29 PDT 2016","Tue Mar 15 10:44:59 PDT 2016","Tue Mar 22 10:44:59 PDT 2016","Sat Mar 19 19:04:48 PDT 2016","","","30","100% (56/56)","100% (56/56)","100% (56/56)","20","80","75","15","100"
"3OREP8RUT2A0X7785P4MFVLLBCIBGU","3U2Q8YJAS9NM3NLOI7HXV8TAO4NT5X","Perception Study for Charts","View a chart and make comparisons","survey, charts, graphs","$0.20","Tue Mar 15 09:25:27 PDT 2016","31","BatchId:2312257;","180","604800","Sat Mar 26 19:04:41 PDT 2016","","","351SEKWQS1GWQYZ7KQYPBAP1Z0FMDN","A2JP8W265WCC35","Approved","Tue Mar 15 11:01:11 PDT 2016","Tue Mar 15 11:01:43 PDT 2016","Tue Mar 22 11:01:43 PDT 2016","Sat Mar 19 19:04:47 PDT 2016","","","32","100% (56/56)","100% (56/56)","100% (56/56)","25","85","60","20","100"
"3OREP8RUT2A0X7785P4MFVLLBCIBGU","3U2Q8YJAS9NM3NLOI7HXV8TAO4NT5X","Perception Study for Charts","View a chart and make comparisons","survey, charts, graphs","$0.20","Tue Mar 15 09:25:27 PDT 2016","31","BatchId:2312257;","180","604800","Sat Mar 26 19:04:41 PDT 2016","","","3SLE99ER0OC3A806LJXDOMXABJLBZM","A2YFPO0N4GIS25","Approved","Tue Mar 15 11:01:31 PDT 2016","Tue Mar 15 11:01:57 PDT 2016","Tue Mar 22 11:01:57 PDT 2016","Sat Mar 19 19:04:49 PDT 2016","","","26","100% (56/56)","100% (56/56)","100% (56/56)","15","92","65","10","100"
"3OREP8RUT2A0X7785P4MFVLLBCIBGU","3U2Q8YJAS9NM3NLOI7HXV8TAO4NT5X","Perception Study for Charts","View a chart and make comparisons","survey, charts, graphs","$0.20","Tue Mar 15 09:25:27 PDT 2016","31","BatchId:2312257;","180","604800","Sat Mar 26 19:04:41 PDT 2016","","","3Y9N9SS8LZAV4CRXE8TAFBGVZA2D34","AAEZQL4J6CQGM","Approved","Tue Mar 15 11:06:29 PDT 2016","Tue Mar 15 11:06:48 PDT 2016","Tue Mar 22 11:06:48 PDT 2016","Sat Mar 19 19:04:50 PDT 2016","","","19","90% (47/52)","90% (47/52)","90% (47/52)","25","80","65","20","100"
"3OREP8RUT2A0X7785P4MFVLLBCIBGU","3U2Q8YJAS9NM3NLOI7HXV8TAO4NT5X","Perception Study for Charts","View a chart and make comparisons","survey, charts, graphs","$0.20","Tue Mar 15 09:25:27 PDT 2016","31","BatchId:2312257;","180","604800","Sat Mar 26 19:04:41 PDT 2016","","","3LBXNTKX0SUVHKLUMHVW0VM9FKV9XQ","A22BQTBZLQETW4","Approved","Tue Mar 15 11:11:57 PDT 2016","Tue Mar 15 11:12:42 PDT 2016","Tue Mar 22 11:12:42 PDT 2016","Sat Mar 19 19:04:49 PDT 2016","","","45","94% (34/36)","94% (34/36)","94% (34/36)","20","90","60","15","100"
"3OREP8RUT2A0X7785P4MFVLLBCIBGU","3U2Q8YJAS9NM3NLOI7HXV8TAO4NT5X","Perception Study for Charts","View a chart and make comparisons","survey, charts, graphs","$0.20","Tue Mar 15 09:25:27 PDT 2016","31","BatchId:2312257;","180","604800","Sat Mar 26 19:04:41 PDT 2016","","","3QY5DC2MXSJC1QICKYK1QK9GO0CFUZ","A3HSMUPSPOKD0M","Approved","Tue Mar 15 11:14:24 PDT 2016","Tue Mar 15 11:14:46 PDT 2016","Tue Mar 22 11:14:46 PDT 2016","Sat Mar 19 19:04:49 PDT 2016","","","22","91% (41/45)","91% (41/45)","91% (41/45)","25","70","60","15","100"
"3OREP8RUT2A0X7785P4MFVLLBCIBGU","3U2Q8YJAS9NM3NLOI7HXV8TAO4NT5X","Perception Study for Charts","View a chart and make comparisons","survey, charts, graphs","$0.20","Tue Mar 15 09:25:27 PDT 2016","31","BatchId:2312257;","180","604800","Sat Mar 26 19:04:41 PDT 2016","","","3Q5C1WP23N04QWYPCYX8T6D6O90152","A2VE5IV9OD2SK1","Approved","Tue Mar 15 11:13:57 PDT 2016","Tue Mar 15 11:14:52 PDT 2016","Tue Mar 22 11:14:52 PDT 2016","Sat Mar 19 19:04:49 PDT 2016","","","55","100% (31/31)","100% (31/31)","100% (31/31)","15","80","40","10","100"
"3OREP8RUT2A0X7785P4MFVLLBCIBGU","3U2Q8YJAS9NM3NLOI7HXV8TAO4NT5X","Perception Study for Charts","View a chart and make comparisons","survey, charts, graphs","$0.20","Tue Mar 15 09:25:27 PDT 2016","31","BatchId:2312257;","180","604800","Sat Mar 26 19:04:41 PDT 2016","","","3S06PH7KSS3ZU9DIR4FRRI1Y1QZD1N","A2B8HPIZDKYKDR","Approved","Tue Mar 15 11:15:09 PDT 2016","Tue Mar 15 11:15:29 PDT 2016","Tue Mar 22 11:15:29 PDT 2016","Sat Mar 19 19:04:49 PDT 2016","","","20","94% (51/54)","94% (51/54)","94% (51/54)","25","75","75","15","100"
"3OREP8RUT2A0X7785P4MFVLLBCIBGU","3U2Q8YJAS9NM3NLOI7HXV8TAO4NT5X","Perception Study for Charts","View a chart and make comparisons","survey, charts, graphs","$0.20","Tue Mar 15 09:25:27 PDT 2016","31","BatchId:2312257;","180","604800","Sat Mar 26 19:04:41 PDT 2016","","","30ZX6P7VF9UJMGV6K41GZZ6GYGB2J8","A4W9APAHFWVLO","Approved","Tue Mar 15 11:15:44 PDT 2016","Tue Mar 15 11:16:08 PDT 2016","Tue Mar 22 11:16:08 PDT 2016","Sat Mar 19 19:04:47 PDT 2016","","","24","100% (42/42)","100% (42/42)","100% (42/42)","20","85","50","20","100"
