"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.A","Answer.B","Answer.C","Answer.D","Answer.check","Approve","Reject"
"3QX22DUVOOGFYV10L9THTCZPAQBMVK","3U2Q8YJAS9NM3NLOI7HXV8TAO4NT5X","Perception Study for Charts","View a chart and make comparisons","survey, charts, graphs","$0.20","Tue Mar 15 09:13:24 PDT 2016","30","BatchId:2312199;","180","604800","Tue Mar 22 09:13:24 PDT 2016","","","31IBVUNM9TYCE57CPOU6M6BZ27VFVY","A22XK2FSFIAAFG","Approved","Tue Mar 15 11:20:40 PDT 2016","Tue Mar 15 11:20:55 PDT 2016","Tue Mar 22 11:20:55 PDT 2016","Sat Mar 19 19:53:36 PDT 2016","","","15","91% (50/55)","91% (50/55)","100% (1/1)","50","90","80","40","100"
"3QX22DUVOOGFYV10L9THTCZPAQBMVK","3U2Q8YJAS9NM3NLOI7HXV8TAO4NT5X","Perception Study for Charts","View a chart and make comparisons","survey, charts, graphs","$0.20","Tue Mar 15 09:13:24 PDT 2016","30","BatchId:2312199;","180","604800","Tue Mar 22 09:13:24 PDT 2016","","","32RIADZIST3MOXTJBCTIKFU1ED44S6","A35FHY70T3PL8I","Approved","Tue Mar 15 11:27:48 PDT 2016","Tue Mar 15 11:28:53 PDT 2016","Tue Mar 22 11:28:53 PDT 2016","Sat Mar 19 19:53:36 PDT 2016","","","65","100% (24/24)","100% (24/24)","0% (0/0)","18","80","65","14","100"
"3QX22DUVOOGFYV10L9THTCZPAQBMVK","3U2Q8YJAS9NM3NLOI7HXV8TAO4NT5X","Perception Study for Charts","View a chart and make comparisons","survey, charts, graphs","$0.20","Tue Mar 15 09:13:24 PDT 2016","30","BatchId:2312199;","180","604800","Tue Mar 22 09:13:24 PDT 2016","","","3300DTYQT3GS3JBZ8EGQY1RR9D5EQN","A3F90N8YVKJ4I7","Approved","Tue Mar 15 09:54:57 PDT 2016","Tue Mar 15 09:55:19 PDT 2016","Tue Mar 22 09:55:19 PDT 2016","Sat Mar 19 19:53:36 PDT 2016","","","22","89% (50/56)","89% (50/56)","0% (0/0)","35","90","85","20","100"
"3QX22DUVOOGFYV10L9THTCZPAQBMVK","3U2Q8YJAS9NM3NLOI7HXV8TAO4NT5X","Perception Study for Charts","View a chart and make comparisons","survey, charts, graphs","$0.20","Tue Mar 15 09:13:24 PDT 2016","30","BatchId:2312199;","180","604800","Tue Mar 22 09:13:24 PDT 2016","","","33ISQZVXPQL9CKH27590O827KO2CC2","A110KENBXU7SUJ","Approved","Tue Mar 15 11:30:49 PDT 2016","Tue Mar 15 11:31:12 PDT 2016","Tue Mar 22 11:31:12 PDT 2016","Sat Mar 19 19:53:36 PDT 2016","","","23","100% (34/34)","100% (34/34)","0% (0/0)","33","90","75","25","100"
"3QX22DUVOOGFYV10L9THTCZPAQBMVK","3U2Q8YJAS9NM3NLOI7HXV8TAO4NT5X","Perception Study for Charts","View a chart and make comparisons","survey, charts, graphs","$0.20","Tue Mar 15 09:13:24 PDT 2016","30","BatchId:2312199;","180","604800","Tue Mar 22 09:13:24 PDT 2016","","","35GCEFQ6I6NY7DWT6QI763ZYNR2Z3D","A18TCR555RWUZV","Approved","Tue Mar 15 10:21:26 PDT 2016","Tue Mar 15 10:21:43 PDT 2016","Tue Mar 22 10:21:43 PDT 2016","Sat Mar 19 19:53:36 PDT 2016","","","17","100% (56/56)","100% (56/56)","100% (1/1)","40","90","80","25","100"
"3QX22DUVOOGFYV10L9THTCZPAQBMVK","3U2Q8YJAS9NM3NLOI7HXV8TAO4NT5X","Perception Study for Charts","View a chart and make comparisons","survey, charts, graphs","$0.20","Tue Mar 15 09:13:24 PDT 2016","30","BatchId:2312199;","180","604800","Tue Mar 22 09:13:24 PDT 2016","","","39GHHAVOMGQTPUATOIK4SE3EIVUJ4A","A34DWBBWZRLO1X","Approved","Tue Mar 15 11:34:38 PDT 2016","Tue Mar 15 11:35:32 PDT 2016","Tue Mar 22 11:35:32 PDT 2016","Sat Mar 19 19:53:36 PDT 2016","","","54","86% (6/7)","86% (6/7)","0% (0/0)","20","80","60","15","100"
"3QX22DUVOOGFYV10L9THTCZPAQBMVK","3U2Q8YJAS9NM3NLOI7HXV8TAO4NT5X","Perception Study for Charts","View a chart and make comparisons","survey, charts, graphs","$0.20","Tue Mar 15 09:13:24 PDT 2016","30","BatchId:2312199;","180","604800","Tue Mar 22 09:13:24 PDT 2016","","","39K0FND3AIEYSRWV0G7NL9HVEY8AM1","A2B8HPIZDKYKDR","Approved","Tue Mar 15 11:21:59 PDT 2016","Tue Mar 15 11:22:18 PDT 2016","Tue Mar 22 11:22:18 PDT 2016","Sat Mar 19 19:53:36 PDT 2016","","","19","94% (51/54)","94% (51/54)","0% (0/0)","30","75","50","15","100"
"3QX22DUVOOGFYV10L9THTCZPAQBMVK","3U2Q8YJAS9NM3NLOI7HXV8TAO4NT5X","Perception Study for Charts","View a chart and make comparisons","survey, charts, graphs","$0.20","Tue Mar 15 09:13:24 PDT 2016","30","BatchId:2312199;","180","604800","Tue Mar 22 09:13:24 PDT 2016","","","3AQF3RZ559HRZFSBOGMYAEV0LFKF6P","AG0X3PQK2FWQJ","Approved","Tue Mar 15 11:36:48 PDT 2016","Tue Mar 15 11:37:45 PDT 2016","Tue Mar 22 11:37:45 PDT 2016","Sat Mar 19 19:53:37 PDT 2016","","","57","100% (43/43)","100% (43/43)","0% (0/0)","30","80","55","25","100"
"3QX22DUVOOGFYV10L9THTCZPAQBMVK","3U2Q8YJAS9NM3NLOI7HXV8TAO4NT5X","Perception Study for Charts","View a chart and make comparisons","survey, charts, graphs","$0.20","Tue Mar 15 09:13:24 PDT 2016","30","BatchId:2312199;","180","604800","Tue Mar 22 09:13:24 PDT 2016","","","3D8YOU6S9FJGIXP1J5HXWEW3V0P6U1","ARX0S1CIDJLOX","Approved","Tue Mar 15 10:26:33 PDT 2016","Tue Mar 15 10:27:35 PDT 2016","Tue Mar 22 10:27:35 PDT 2016","Sat Mar 19 19:53:37 PDT 2016","","","62","86% (18/21)","86% (18/21)","0% (0/0)","20","90","66","15","100"
"3QX22DUVOOGFYV10L9THTCZPAQBMVK","3U2Q8YJAS9NM3NLOI7HXV8TAO4NT5X","Perception Study for Charts","View a chart and make comparisons","survey, charts, graphs","$0.20","Tue Mar 15 09:13:24 PDT 2016","30","BatchId:2312199;","180","604800","Tue Mar 22 09:13:24 PDT 2016","","","3DL65MZB8EEO9I1G3WFVEW2A50EECW","A1ZD9SJXQ9C6EW","Approved","Tue Mar 15 11:29:17 PDT 2016","Tue Mar 15 11:30:18 PDT 2016","Tue Mar 22 11:30:18 PDT 2016","Sat Mar 19 19:53:37 PDT 2016","","","61","76% (26/34)","76% (26/34)","0% (0/0)","25","85","50","25","100"
