"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.A","Answer.B","Answer.C","Answer.D","Answer.check","Approve","Reject"
"3KWGG5KP6J1JZMV0USYC3KB0PJUMCK","3U2Q8YJAS9NM3NLOI7HXV8TAO4NT5X","Perception Study for Charts","View a chart and make comparisons","survey, charts, graphs","$0.20","Tue Mar 15 09:43:39 PDT 2016","42","BatchId:2312277;","180","604800","Fri Mar 25 07:20:58 PDT 2016","","","31Z0PCVWULEKMKOH2AWFXWAX7957T1","AGYZ0GAAUIJZX","Approved","Sat Mar 19 11:52:12 PDT 2016","Sat Mar 19 11:53:03 PDT 2016","Sat Mar 26 11:53:03 PDT 2016","Mon Mar 21 12:51:22 PDT 2016","","","51","100% (2/2)","0% (0/0)","0% (0/0)","20","30","45","50","100"
"3KWGG5KP6J1JZMV0USYC3KB0PJUMCK","3U2Q8YJAS9NM3NLOI7HXV8TAO4NT5X","Perception Study for Charts","View a chart and make comparisons","survey, charts, graphs","$0.20","Tue Mar 15 09:43:39 PDT 2016","42","BatchId:2312277;","180","604800","Fri Mar 25 07:20:58 PDT 2016","","","323Q6SJS8JF7W4CSKZD275KQU4ZHFD","A39YBLQYIUBR76","Approved","Sat Mar 19 14:24:56 PDT 2016","Sat Mar 19 14:25:23 PDT 2016","Sat Mar 26 14:25:23 PDT 2016","Mon Mar 21 12:51:23 PDT 2016","","","27","100% (1/1)","0% (0/0)","0% (0/0)","10","20","25","50","100"
"3KWGG5KP6J1JZMV0USYC3KB0PJUMCK","3U2Q8YJAS9NM3NLOI7HXV8TAO4NT5X","Perception Study for Charts","View a chart and make comparisons","survey, charts, graphs","$0.20","Tue Mar 15 09:43:39 PDT 2016","42","BatchId:2312277;","180","604800","Fri Mar 25 07:20:58 PDT 2016","","","33M4IA01QH01LKHGGYVIRGM3L7TXRV","AFDC9A6Z60W2Z","Approved","Tue Mar 15 11:36:40 PDT 2016","Tue Mar 15 11:36:59 PDT 2016","Tue Mar 22 11:36:59 PDT 2016","Fri Mar 18 07:21:44 PDT 2016","","","19","100% (52/52)","0% (0/0)","0% (0/0)","10","20","35","50","100"
"3KWGG5KP6J1JZMV0USYC3KB0PJUMCK","3U2Q8YJAS9NM3NLOI7HXV8TAO4NT5X","Perception Study for Charts","View a chart and make comparisons","survey, charts, graphs","$0.20","Tue Mar 15 09:43:39 PDT 2016","42","BatchId:2312277;","180","604800","Fri Mar 25 07:20:58 PDT 2016","","","37QW5D2ZRHLN7YGLNFJV1RA6GA58S8","A301GNFG8W711Q","Approved","Fri Mar 18 20:52:36 PDT 2016","Fri Mar 18 20:53:19 PDT 2016","Fri Mar 25 20:53:19 PDT 2016","Mon Mar 21 12:51:23 PDT 2016","","","43","100% (3/3)","0% (0/0)","0% (0/0)","15","20","45","50","100"
"3KWGG5KP6J1JZMV0USYC3KB0PJUMCK","3U2Q8YJAS9NM3NLOI7HXV8TAO4NT5X","Perception Study for Charts","View a chart and make comparisons","survey, charts, graphs","$0.20","Tue Mar 15 09:43:39 PDT 2016","42","BatchId:2312277;","180","604800","Fri Mar 25 07:20:58 PDT 2016","","","37UEWGM5HU7TVJWN95ABW7I2GRZR1G","A22BQTBZLQETW4","Rejected","Tue Mar 15 11:21:00 PDT 2016","Tue Mar 15 11:21:34 PDT 2016","Tue Mar 22 11:21:34 PDT 2016","","Fri Mar 18 07:20:57 PDT 2016","You answered 100 for every question, which indicates that you misunderstood the survey.","34","94% (34/36)","0% (0/0)","0% (0/0)","100","100","100","100","100"
"3KWGG5KP6J1JZMV0USYC3KB0PJUMCK","3U2Q8YJAS9NM3NLOI7HXV8TAO4NT5X","Perception Study for Charts","View a chart and make comparisons","survey, charts, graphs","$0.20","Tue Mar 15 09:43:39 PDT 2016","42","BatchId:2312277;","180","604800","Fri Mar 25 07:20:58 PDT 2016","","","39GXDJN2OUD3ZQXPHAO0CEUDGMZ8VU","A219AIM0TB1FO7","Approved","Mon Mar 21 15:07:43 PDT 2016","Mon Mar 21 15:08:14 PDT 2016","Mon Mar 28 15:08:14 PDT 2016","Tue Mar 22 07:24:33 PDT 2016","","","31","100% (18/18)","0% (0/0)","0% (0/0)","10","15","45","50","100"
"3KWGG5KP6J1JZMV0USYC3KB0PJUMCK","3U2Q8YJAS9NM3NLOI7HXV8TAO4NT5X","Perception Study for Charts","View a chart and make comparisons","survey, charts, graphs","$0.20","Tue Mar 15 09:43:39 PDT 2016","42","BatchId:2312277;","180","604800","Fri Mar 25 07:20:58 PDT 2016","","","3B3WTRP3DC1UG4IXYSA3A5SD2CM292","A22XK2FSFIAAFG","Approved","Tue Mar 15 11:32:12 PDT 2016","Tue Mar 15 11:32:30 PDT 2016","Tue Mar 22 11:32:30 PDT 2016","Fri Mar 18 07:21:44 PDT 2016","","","18","91% (50/55)","0% (0/0)","0% (0/0)","10","20","30","50","100"
"3KWGG5KP6J1JZMV0USYC3KB0PJUMCK","3U2Q8YJAS9NM3NLOI7HXV8TAO4NT5X","Perception Study for Charts","View a chart and make comparisons","survey, charts, graphs","$0.20","Tue Mar 15 09:43:39 PDT 2016","42","BatchId:2312277;","180","604800","Fri Mar 25 07:20:58 PDT 2016","","","3BXQMRHWK0XI70AT6LOELATPL2CUMB","A37WXDYYT7RCZ0","Rejected","Tue Mar 15 11:32:00 PDT 2016","Tue Mar 15 11:32:06 PDT 2016","Tue Mar 22 11:32:06 PDT 2016","","Fri Mar 18 07:20:58 PDT 2016","You answered 100 for every question, which indicates that you misunderstood the survey.","6","86% (30/35)","0% (0/0)","0% (0/0)","100","100","100","100","100"
"3KWGG5KP6J1JZMV0USYC3KB0PJUMCK","3U2Q8YJAS9NM3NLOI7HXV8TAO4NT5X","Perception Study for Charts","View a chart and make comparisons","survey, charts, graphs","$0.20","Tue Mar 15 09:43:39 PDT 2016","42","BatchId:2312277;","180","604800","Fri Mar 25 07:20:58 PDT 2016","","","3DUZQ9U6SNNLIACYV8U5T5UER95VS1","AS9E0S6DBSWH7","Approved","Sat Mar 19 15:23:17 PDT 2016","Sat Mar 19 15:24:06 PDT 2016","Sat Mar 26 15:24:06 PDT 2016","Mon Mar 21 12:51:23 PDT 2016","","","49","100% (2/2)","0% (0/0)","0% (0/0)","10","20","35","50","100"
"3KWGG5KP6J1JZMV0USYC3KB0PJUMCK","3U2Q8YJAS9NM3NLOI7HXV8TAO4NT5X","Perception Study for Charts","View a chart and make comparisons","survey, charts, graphs","$0.20","Tue Mar 15 09:43:39 PDT 2016","42","BatchId:2312277;","180","604800","Fri Mar 25 07:20:58 PDT 2016","","","3F6HPJW4JEZ5S0V5R3KVOP0O0MFW2C","A3HMBHM8HJLKRD","Approved","Fri Mar 18 11:37:15 PDT 2016","Fri Mar 18 11:37:48 PDT 2016","Fri Mar 25 11:37:48 PDT 2016","Mon Mar 21 12:51:24 PDT 2016","","","33","100% (5/5)","0% (0/0)","0% (0/0)","10","20","40","50","100"
