"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.A","Answer.B","Answer.C","Answer.E","Answer.check","Approve","Reject"
"3Y3N5A7N4G8W2PW5QKG10B3JS7CYM4","3U2Q8YJAS9NM3NLOI7HXV8TAO4NT5X","Perception Study for Charts","View a chart and make comparisons","survey, charts, graphs","$0.20","Tue Mar 15 09:21:03 PDT 2016","35","BatchId:2312234;","180","604800","Sat Mar 26 19:18:06 PDT 2016","","","30LSNF239VUNR5B02MGGNYRGL1G2IQ","A149ROBL26JWPJ","Approved","Tue Mar 15 11:11:19 PDT 2016","Tue Mar 15 11:11:48 PDT 2016","Tue Mar 22 11:11:48 PDT 2016","Sat Mar 19 19:19:17 PDT 2016","","","29","100% (26/26)","0% (0/0)","0% (0/0)","10","40","85","25","100"
"3Y3N5A7N4G8W2PW5QKG10B3JS7CYM4","3U2Q8YJAS9NM3NLOI7HXV8TAO4NT5X","Perception Study for Charts","View a chart and make comparisons","survey, charts, graphs","$0.20","Tue Mar 15 09:21:03 PDT 2016","35","BatchId:2312234;","180","604800","Sat Mar 26 19:18:06 PDT 2016","","","30MVJZJNHNCUM0G55DGV9MEU5GI9JT","AE2SKVLOL06YR","Approved","Sat Mar 26 04:36:36 PDT 2016","Sat Mar 26 04:37:09 PDT 2016","Sat Apr 02 04:37:09 PDT 2016","Mon Mar 28 12:28:07 PDT 2016","","","33","100% (13/13)","0% (0/0)","0% (0/0)","11","35","88","20","100"
"3Y3N5A7N4G8W2PW5QKG10B3JS7CYM4","3U2Q8YJAS9NM3NLOI7HXV8TAO4NT5X","Perception Study for Charts","View a chart and make comparisons","survey, charts, graphs","$0.20","Tue Mar 15 09:21:03 PDT 2016","35","BatchId:2312234;","180","604800","Sat Mar 26 19:18:06 PDT 2016","","","30ZX6P7VF9UJMGV6K41GZZ6GYFN2JI","A2C57JVPIOH7F2","Approved","Tue Mar 15 09:49:18 PDT 2016","Tue Mar 15 09:50:30 PDT 2016","Tue Mar 22 09:50:30 PDT 2016","Sat Mar 19 19:19:17 PDT 2016","","","72","84% (21/25)","0% (0/0)","0% (0/0)","70","95","100","85","100"
"3Y3N5A7N4G8W2PW5QKG10B3JS7CYM4","3U2Q8YJAS9NM3NLOI7HXV8TAO4NT5X","Perception Study for Charts","View a chart and make comparisons","survey, charts, graphs","$0.20","Tue Mar 15 09:21:03 PDT 2016","35","BatchId:2312234;","180","604800","Sat Mar 26 19:18:06 PDT 2016","","","32RIADZIST3MOXTJBCTIKFU1ECZ4SZ","ARX0S1CIDJLOX","Approved","Tue Mar 15 10:25:00 PDT 2016","Tue Mar 15 10:25:52 PDT 2016","Tue Mar 22 10:25:52 PDT 2016","Sat Mar 19 19:19:17 PDT 2016","","","52","86% (18/21)","0% (0/0)","0% (0/0)","100","90","95","89","100"
"3Y3N5A7N4G8W2PW5QKG10B3JS7CYM4","3U2Q8YJAS9NM3NLOI7HXV8TAO4NT5X","Perception Study for Charts","View a chart and make comparisons","survey, charts, graphs","$0.20","Tue Mar 15 09:21:03 PDT 2016","35","BatchId:2312234;","180","604800","Sat Mar 26 19:18:06 PDT 2016","","","336KAV9KYRR9H5Q5642J9ML4BL5Y2L","A22BQTBZLQETW4","Approved","Tue Mar 15 11:28:27 PDT 2016","Tue Mar 15 11:29:00 PDT 2016","Tue Mar 22 11:29:00 PDT 2016","Sat Mar 19 19:19:17 PDT 2016","","","33","94% (34/36)","0% (0/0)","0% (0/0)","10","50","90","30","100"
"3Y3N5A7N4G8W2PW5QKG10B3JS7CYM4","3U2Q8YJAS9NM3NLOI7HXV8TAO4NT5X","Perception Study for Charts","View a chart and make comparisons","survey, charts, graphs","$0.20","Tue Mar 15 09:21:03 PDT 2016","35","BatchId:2312234;","180","604800","Sat Mar 26 19:18:06 PDT 2016","","","33C7UALJVMXNDEHRAW4B5QNXQYI81Q","A2HR7ZIX42FEPG","Rejected","Tue Mar 15 10:28:50 PDT 2016","Tue Mar 15 10:28:57 PDT 2016","Tue Mar 22 10:28:57 PDT 2016","","Sat Mar 19 19:19:04 PDT 2016","You answered ""100"" for every question, which indicates that you misunderstood the directions. We cannot use your results in our survey.","7","75% (43/57)","0% (0/0)","0% (0/0)","100","100","100","100","100"
"3Y3N5A7N4G8W2PW5QKG10B3JS7CYM4","3U2Q8YJAS9NM3NLOI7HXV8TAO4NT5X","Perception Study for Charts","View a chart and make comparisons","survey, charts, graphs","$0.20","Tue Mar 15 09:21:03 PDT 2016","35","BatchId:2312234;","180","604800","Sat Mar 26 19:18:06 PDT 2016","","","33FOTY3KENKPPH74R8KG7CJGGP0C1X","A3F90N8YVKJ4I7","Rejected","Tue Mar 15 10:00:10 PDT 2016","Tue Mar 15 10:00:22 PDT 2016","Tue Mar 22 10:00:22 PDT 2016","","Sat Mar 19 19:19:05 PDT 2016","You answered ""100"" for every question, which indicates that you misunderstood the directions. We cannot use your results in our survey.","12","89% (50/56)","0% (0/0)","0% (0/0)","100","100","100","100","100"
"3Y3N5A7N4G8W2PW5QKG10B3JS7CYM4","3U2Q8YJAS9NM3NLOI7HXV8TAO4NT5X","Perception Study for Charts","View a chart and make comparisons","survey, charts, graphs","$0.20","Tue Mar 15 09:21:03 PDT 2016","35","BatchId:2312234;","180","604800","Sat Mar 26 19:18:06 PDT 2016","","","37QW5D2ZRHLN7YGLNFJV1RA6GYRS8Q","A2HM35CWB7IIFM","Approved","Tue Mar 15 09:48:39 PDT 2016","Tue Mar 15 09:49:27 PDT 2016","Tue Mar 22 09:49:27 PDT 2016","Sat Mar 19 19:19:17 PDT 2016","","","48","100% (57/57)","0% (0/0)","0% (0/0)","11","38","89","20","100"
"3Y3N5A7N4G8W2PW5QKG10B3JS7CYM4","3U2Q8YJAS9NM3NLOI7HXV8TAO4NT5X","Perception Study for Charts","View a chart and make comparisons","survey, charts, graphs","$0.20","Tue Mar 15 09:21:03 PDT 2016","35","BatchId:2312234;","180","604800","Sat Mar 26 19:18:06 PDT 2016","","","37WLF8U1WQP2F1KPPRDVQRN5T9VK6M","A18TCR555RWUZV","Approved","Tue Mar 15 10:58:11 PDT 2016","Tue Mar 15 10:59:10 PDT 2016","Tue Mar 22 10:59:10 PDT 2016","Sat Mar 19 19:19:17 PDT 2016","","","59","100% (56/56)","0% (0/0)","0% (0/0)","10","40","85","20","100"
"3Y3N5A7N4G8W2PW5QKG10B3JS7CYM4","3U2Q8YJAS9NM3NLOI7HXV8TAO4NT5X","Perception Study for Charts","View a chart and make comparisons","survey, charts, graphs","$0.20","Tue Mar 15 09:21:03 PDT 2016","35","BatchId:2312234;","180","604800","Sat Mar 26 19:18:06 PDT 2016","","","39N5ACM9HFMQ8BJ30QLF6I06DME9PW","A2UX7ZJEGGU5","Rejected","Tue Mar 15 11:31:18 PDT 2016","Tue Mar 15 11:31:57 PDT 2016","Tue Mar 22 11:31:57 PDT 2016","","Sat Mar 19 19:19:05 PDT 2016","You answered ""100"" for every question, which indicates that you misunderstood the directions. We cannot use your results in our survey.","39","84% (27/32)","0% (0/0)","0% (0/0)","100","100","100","100","100"
